(6, 26, 0.0075805204065633423, 0.0016398834443728109)
(3, 4, 0.0012045389089476732, 0.0062620608867065448)
(1, 22, 0.0017205436341559122, 0.010869508978505405)
(6, 20, 0.0090811386489883638, 0.0015490535559083778)
(1, 12, 0.00048034000391684813, 0.0051887509168260185)
(6, 26, 0.0069668843255321772, 0.0012277928769784)
(3, 4, 0.00084374126485158463, 0.0056649016306080293)
(6, 20, 0.0084933681673405731, 0.0012602019034798756)
(1, 22, 0.0012480706216621844, 0.01007502697980781)
(1, 12, 0.00017912322591058345, 0.0046691262924675155)
(6, 26, 0.0064242299959542835, 0.00088011376448514757)
(1, 22, 0.0010664601131559724, 0.0095957985637879391)
(6, 20, 0.0079118604040545049, 0.00093074769974670947)
(3, 4, 0.00042159426991790895, 0.0049693927585374668)
(6, 26, 0.0059799942314312116, 0.00066366680821691314)
(1, 12, -0.00015422645711731406, 0.004166688019160111)
(1, 22, 0.00078269404529341877, 0.0089745190014488309)
(6, 18, 0.008202488292096478, 0.00069325079202193834)
(3, 4, 0.00019061434587196041, 0.0045258708200625088)
(6, 26, 0.0055469471828109313, 0.00040744166505133912)
(1, 24, 0.00063087350838937791, 0.010383225529641245)
(6, 18, 0.0077409416391903824, 0.00051473479460169909)
(1, 12, -0.00043268408893247664, 0.0036482920765725829)
(6, 26, 0.0051840059793392766, 0.00025284389072201036)
(1, 24, 0.00045791743613388472, 0.009926512878836188)
(6, 18, 0.0073081114579442007, 0.00036169918755100928)
(3, 4, -0.00014247755846385457, 0.0039872246269449206)
(1, 12, -0.00057388304967850921, 0.0033179023279560666)
(6, 26, 0.0048349420928073036, 6.5885909059468296e-05)
(1, 24, 0.00027468312203378988, 0.0093896313080098961)
(6, 18, 0.006896494837288672, 0.0001823987970790801)
(3, 4, -0.00027832676950270279, 0.0036591581754794071)
(1, 24, 0.00019277331962021214, 0.0089925024543151058)
(6, 26, 0.0045244659909296119, -9.0429797420152165e-05)
(6, 15, 0.0079010977645960958, 0.00010975798409962967)
(1, 11, -0.0011209681265480073, 0.002713159735495436)
(1, 24, 7.9022629481167241e-05, 0.0086299643612302388)
(6, 30, 0.0037167144022671652, -0.00030082291565863091)
(1, 11, -0.0011422749449319354, 0.0025588470522321135)
(6, 15, 0.0075222368793399514, -2.3013918886976208e-05)
(3, 4, -0.00049241197317257193, 0.0032052456598808121)
(1, 24, -4.0443248151307132e-05, 0.0082014626240570366)
(6, 34, 0.0031103871179248015, -0.00055580687976753687)
(6, 15, 0.0072005203300829672, -0.00010644207474729094)
(1, 12, -0.00093549739651648933, 0.0025196057580324674)
(1, 24, -0.00012169168010173467, 0.0078876823241184335)
(6, 34, 0.0029381879735670443, -0.00061697967044571406)
(3, 4, -0.0005995017307232998, 0.0028938330546308469)
(6, 15, 0.006893862952015147, -0.00020441541223946799)
(1, 11, -0.0012779100138430729, 0.0021497682566290833)
(6, 34, 0.0027767409681702716, -0.00066504402439960869)
(1, 24, -0.00023275063285739815, 0.0075293391553319655)
(6, 30, 0.0030584108812427685, -0.00055795280923462269)
(1, 11, -0.0013124873060361348, 0.0020287436981944315)
(6, 15, 0.0065105453831531337, -0.00029244666189479594)
(3, 4, -0.00071236825298844595, 0.0026337009563031804)
(1, 24, -0.00029817903190408672, 0.0071833574381755978)
(6, 34, 0.0025625303594109727, -0.00075322559956184716)
(6, 15, 0.0062517157430380934, -0.00033651362728803888)
(1, 11, -0.0013501498715178415, 0.0018679411536832626)
(1, 24, -0.00034264324484200491, 0.0069336539944160067)
(6, 34, 0.0024359083998682913, -0.00078006737577785052)
(3, 4, -0.00075884657003690004, 0.0024043259658983571)
(6, 34, 0.0023654111478873291, -0.00078368684519424339)
(6, 15, 0.0059382799104303313, -0.00039653631093222209)
(1, 11, -0.0013781446548844511, 0.0017316563812782638)
(1, 24, -0.00040475819412537091, 0.0066467752346011091)
(6, 34, 0.0022532393521137958, -0.00080151120713040655)
(3, 4, -0.00079691904856599432, 0.0022512655639134152)
(6, 15, 0.0057164245159342765, -0.00043865649504439187)
(1, 24, -0.00043044877127734391, 0.0064108189282937296)
(6, 34, 0.0021488104809110438, -0.00081382304548685395)
(1, 11, -0.0013789755715420873, 0.0015831457456926994)
(6, 15, 0.0054954864364630124, -0.00045749071093160835)
(1, 24, -0.00045284671021962364, 0.0061994045444290222)
(6, 34, 0.0020523642258183125, -0.00082201802833785495)
(3, 4, -0.00083124294777603283, 0.0020760359686718293)
(1, 11, -0.0013559901486445535, 0.0014785925463049751)
(6, 20, 0.0037929008225567272, -0.00054469335370128295)
(1, 24, -0.00047343506492959764, 0.0059409360902646351)
(6, 34, 0.0019667199609019327, -0.00084415598330759309)
(1, 11, -0.001348081387022012, 0.0014113162307257661)
(6, 15, 0.0051441213922296634, -0.0005014857907826274)
(3, 4, -0.00083481924464615055, 0.0019234700979026428)
(7, 15, -0.0010218468326273723, 0.0016052733432309649)
(6, 34, 0.001905072888122448, -0.00087121961390850607)
(1, 24, -0.00050404307166047565, 0.0056872489830166175)
(6, 34, 0.0018588943285024688, -0.00086467801426766151)
(7, 15, -0.0010546539865043504, 0.0015792819524575905)
(6, 15, 0.0049649389217943912, -0.00053379610445062112)
(7, 15, -0.0010509954279437188, 0.0015477953608459382)
(6, 34, 0.0018150938607793461, -0.00088016303652828853)
(0, 58, -0.0016775152418027561, 0.0011911986745429233)
(1, 28, -0.00050287587724801497, 0.0085212286273276035)
(6, 30, 0.0020528541985057737, -0.00078186813063589242)
(7, 13, -0.0011962448608604523, 0.0014150237208589425)
(1, 11, -0.001369843876821833, 0.0012514903369132168)
(6, 34, 0.0017583303265034107, -0.0008999213594986479)
(7, 13, -0.0011913261187247517, 0.0013802524681215365)
(6, 34, 0.0017325107333965731, -0.00089959295815187842)
(7, 15, -0.001081824047294083, 0.0014647914230220339)
(6, 15, 0.0047593960815079505, -0.00057944335101442956)
(0, 58, -0.0016743335727536081, 0.0011087509695645926)
(7, 13, -0.0011887747751726161, 0.0013331182801003712)
(6, 34, 0.0016962992509123116, -0.00091364753218378225)
(1, 28, -0.00054070038911084258, 0.0081989587638261092)
(6, 30, 0.001935548753932203, -0.00080901048001498022)
(7, 13, -0.001207476680509634, 0.0013185219626238222)
(1, 11, -0.001382979368925478, 0.0011681320727444857)
(6, 34, 0.0016520054141232095, -0.00091678432999990319)
(7, 15, -0.0010934906956773286, 0.0013919158338771447)
(6, 15, 0.0045952081789516815, -0.00059994662114886451)
(7, 13, -0.0011926702004911071, 0.0012712113593219979)
(6, 34, 0.0016223126875334426, -0.00091977887411755883)
(3, 4, -0.00091506126678668335, 0.0016383371247913686)
(0, 58, -0.0016537805282090833, 0.0010237541842362486)
(7, 15, -0.0010805482534986736, 0.0013383185649381284)
(6, 26, 0.0022612741883338222, -0.00076111316301430128)
(1, 28, -0.0005596382936640127, 0.0078517670535973826)
(6, 34, 0.0015858455863891274, -0.00092486394652527694)
(7, 13, -0.0012014668137970161, 0.0012342272175156379)
(6, 34, 0.00156597025659392, -0.00092018529707840573)
(7, 13, -0.0011943783425462568, 0.0012183018339830985)
(6, 15, 0.0044269392986612159, -0.00061326599823105922)
(1, 11, -0.001381723389869222, 0.0010864292260644971)
(7, 13, -0.0011789002204380858, 0.0011911449510294079)
(6, 34, 0.0015526779110046839, -0.00093091980592904572)
(0, 58, -0.0016352530961607765, 0.00096725413021001504)
(7, 15, -0.0010742452581461008, 0.0012706720270901997)
(6, 30, 0.0017998704310363881, -0.00083906993104684901)
(1, 28, -0.00056715160409738096, 0.0075802630009369877)
(6, 34, 0.0015069278434665433, -0.00091689946302538647)
(7, 13, -0.0011869375143013763, 0.0011715239430029371)
(6, 26, 0.0021104069365875558, -0.00075219556011220736)
(7, 13, -0.0011790003204608973, 0.00115778125447902)
(6, 15, 0.0042592835753694509, -0.00061441132115995945)
(1, 11, -0.0013648553932654032, 0.001035330283846023)
(7, 13, -0.0011620053770344178, 0.0011333584588503931)
(6, 34, 0.0014868867025532449, -0.00092311273809585323)
(0, 58, -0.0016089059670056523, 0.00092094545074144531)
(7, 15, -0.0010597745360432613, 0.0012130917084064916)
(6, 34, 0.0014707294791959247, -0.00091944479332547416)
(3, 4, -0.00089562975314886261, 0.0014606850113665533)
(6, 30, 0.0016886165480022872, -0.00081554605044186575)
(7, 13, -0.001170792988567395, 0.0011226089015864782)
(6, 15, 0.0041320433016672356, -0.00061072332113475461)
(5, 15, -0.0022633888034744891, 0.00080534753163786219)
(1, 28, -0.00056934209211157273, 0.007275636493897673)
(6, 34, 0.0014382480151818474, -0.00091204537091292852)
(5, 15, -0.0022164882339513973, 0.00078520634472120621)
(6, 23, 0.0024068686187426777, -0.00070804087792806147)
(5, 15, -0.0022053550524655198, 0.00077870347125958697)
(6, 20, 0.0028974679502711295, -0.00066927758179008954)
(7, 15, -0.0010564115565959032, 0.0011781824350925248)
(6, 40, 0.0011652744569307265, -0.0010720536520179259)
(1, 11, -0.0013347887254862992, 0.00097524926626981238)
(5, 15, -0.0021853125569061809, 0.00076574166953880625)
(6, 26, 0.0020138947594373563, -0.0007559087567337178)
(7, 13, -0.0011393868118878051, 0.001067439072371557)
(6, 40, 0.0011562932806033484, -0.0010718184379074499)
(6, 15, 0.0040328893729781471, -0.00061199870642806773)
(5, 15, -0.0022211228721135583, 0.00077226222674292913)
(6, 20, 0.0028040453188023983, -0.0006569887375626807)
(5, 15, -0.0022125451980253984, 0.00076746628643791902)
(1, 11, -0.0013085355330289187, 0.00094504780011468519)
(6, 23, 0.0023152561056912352, -0.00069595141554711169)
(5, 15, -0.0021875305032442553, 0.00075644102630631569)
(6, 33, 0.0014226730206224221, -0.00086985662094378816)
(7, 15, -0.0010535767655955671, 0.0011515173087348445)
(6, 20, 0.0027759644603399395, -0.00065582292669095327)
(5, 15, -0.0021832288329774307, 0.00075177493221647402)
(1, 28, -0.00056898429082462298, 0.0070185224030576377)
(6, 40, 0.0011298620283108009, -0.0010630146563080289)
(0, 58, -0.0015470662794198316, 0.00084096738306323887)
(7, 15, -0.0010325903533354526, 0.0011225659196015352)
(6, 30, 0.0016033699800554533, -0.00081147630069588474)
(5, 15, -0.002131863766508266, 0.00073050609079754409)
(6, 20, 0.0027841070106823297, -0.0006630143721505882)
(5, 15, -0.0021254704938950147, 0.00072714898104162819)
(6, 14, 0.0042790239562856044, -0.00060553324434545132)
(7, 13, -0.0011156353559992837, 0.0010213154117631777)
(6, 40, 0.0011097227442807898, -0.0010517766861190363)
(1, 11, -0.0012842657208081865, 0.00091216133235889191)
(6, 26, 0.0018862717998616072, -0.00072677333835370302)
(5, 15, -0.0021457210776423081, 0.0007306231590234935)
(6, 22, 0.0023774632809429627, -0.00067079115751546205)
(5, 15, -0.0021345494413155153, 0.00072594101424397288)
(6, 18, 0.0030899478617374032, -0.00062468940093674127)
(5, 15, -0.0021263545474531896, 0.00072230676605498912)
(6, 40, 0.0010780250125482129, -0.0010266907981355635)
(7, 15, -0.0010295210151783011, 0.0011061943670478292)
(1, 28, -0.00055966514287148546, 0.0068003296980058796)
(6, 40, 0.0010819377663668995, -0.0010322998045384465)
(7, 13, -0.0010991478708357082, 0.00099806517831223674)
(6, 23, 0.002220809453777809, -0.00068318795050306279)
(5, 15, -0.0020895879861165972, 0.00070729692034587064)
(6, 20, 0.0026760614619057168, -0.00064482928427188324)
(5, 15, -0.0020821722743184063, 0.00070413932288471213)
(6, 30, 0.001532048485454608, -0.00078661428610977979)
(1, 11, -0.0012613488496350329, 0.00088738577813603909)
(6, 14, 0.004088912133983315, -0.0005856100442732015)
(5, 15, -0.0020991699506111633, 0.00070854002804051968)
(0, 58, -0.0014888623772518366, 0.0007950044522384537)
(6, 40, 0.0010519232604221133, -0.0010085162596413393)
(7, 15, -0.0010132446549762804, 0.0010817747473021542)
(6, 22, 0.0022991415930982335, -0.00065516050260105269)
(5, 15, -0.002075776899810785, 0.00069938076617320072)
(6, 15, 0.0037288989513582982, -0.00058604910464557492)
(7, 3, -0.0021268590830590848, 0.00069309654547050669)
(1, 22, -0.00059611921438025052, 0.0033255588747487285)
(6, 40, 0.0010503474626808766, -0.0010095797955267287)
(7, 15, -0.00099176165376617712, 0.0010565061658697008)
(6, 34, 0.0012732193866983861, -0.00085298506493860842)
(5, 15, -0.0020327477178357792, 0.00068345509533014983)
(6, 22, 0.002292264917847996, -0.00065516837278586362)
(7, 13, -0.0010714336790293658, 0.0009647559968036382)
(6, 26, 0.0017935096301975081, -0.00070131163617998991)
(5, 15, -0.002033844771462534, 0.00068304760492211142)
(6, 20, 0.0025745904337569538, -0.0006251348803722153)
(5, 15, -0.0020259697326311587, 0.00068007348685538891)
(1, 12, -0.0010491347765562366, 0.00096707379245686992)
(6, 40, 0.0010348047644581299, -0.00099758701434067044)
(1, 28, -0.00054039357298879868, 0.0064925686875487798)
(6, 14, 0.003961723343750374, -0.00057145864636226368)
(7, 3, -0.0020829314441386791, 0.00067594048551367731)
(6, 40, 0.0010163887933904406, -0.00098059019766846443)
(7, 15, -0.00097583769537840754, 0.0010356732719304608)
(6, 30, 0.0014546550718200219, -0.00075338634144249384)
(5, 15, -0.0020015922760770913, 0.00067061263643703329)
(6, 20, 0.0025382991547464088, -0.00061778503344567649)
(7, 3, -0.0020437628482411125, 0.00066252123545631494)
(0, 58, -0.0014367976992318092, 0.00076125332119406531)
(6, 14, 0.0039069296774098079, -0.00056451934119035427)
(5, 15, -0.0019895290302001894, 0.00066599406749011706)
(6, 23, 0.0020712725085283452, -0.00064472500256972088)
(1, 11, -0.0012095596655902752, 0.00084276009654273259)
(7, 13, -0.001041347939694926, 0.00093366712851113533)
(6, 40, 0.0010093280448810759, -0.00097584674271010885)
(5, 15, -0.0019603625888300015, 0.00065576683031269762)
(6, 26, 0.0017461171793026905, -0.00068585001884171584)
(7, 15, -0.00095014676375723597, 0.0010061653582230648)
(6, 33, 0.001261874894294466, -0.00079777373420959535)
(3, 4, -0.00081169550516087263, 0.0012291737724852048)
(7, 3, -0.0019889574722150682, 0.00064356004246341218)
(6, 18, 0.0028818853194498462, -0.00059280906158451518)
(1, 28, -0.00052351893922280093, 0.0062663699610565771)
(6, 40, 0.00099101502073255156, -0.00095920431062127877)
(5, 15, -0.0019492487885814026, 0.0006513127098309473)
(6, 20, 0.0024719781202945214, -0.00060324056077717307)
(5, 15, -0.0019417709300786614, 0.00064868193249638904)
(6, 14, 0.003806927834609934, -0.00055135638561977247)
(7, 3, -0.0019857995673738908, 0.00064196300954104878)
(6, 40, 0.00097481973091896081, -0.00094407838993251444)
(7, 15, -0.00094043773386240077, 0.000994439070431912)
(1, 11, -0.0011687662332436335, 0.00081256123530705601)
(6, 30, 0.0014081219737895119, -0.00073200585164882198)
(5, 15, -0.0019073908042153359, 0.00063680443713500976)
(6, 22, 0.0021593120573744468, -0.00062141385151637046)
(7, 15, -0.00092552964425643967, 0.00097828992534604287)
(6, 40, 0.00097013166701446227, -0.00094010683757012438)
(0, 58, -0.0013752512411018319, 0.00072621956498629707)
(5, 15, -0.0018876103776177757, 0.0006299625365519207)
(6, 20, 0.0024448949896198387, -0.00059735984105201677)
(7, 13, -0.00099798810876680416, 0.00089232795773257635)
(6, 26, 0.0016758583059062443, -0.00065982660526032956)
(5, 15, -0.0018916176280606481, 0.00063111749883684753)
(6, 15, 0.003454331904117577, -0.00054824568963435293)
(7, 3, -0.0019373606760310661, 0.00062554493390441475)
(6, 40, 0.00095402077720790229, -0.00092504228859384429)
(1, 11, -0.0011567675385374414, 0.00080334441082620313)
(1, 28, -0.00050790614983508143, 0.0060670896037102852)
(6, 23, 0.0019675778152385168, -0.00061463878376300971)
(5, 15, -0.001884039617851169, 0.00062832931915417862)
(6, 18, 0.0027300271859241466, -0.00056283788281195641)
(5, 15, -0.0018767472466014244, 0.0006258356275407296)
(6, 40, 0.00094522926654955317, -0.00091685890842145329)
(7, 15, -0.00090752807721711053, 0.00095820081907570871)
(6, 22, 0.0020710736951734016, -0.00059672842999717907)
(7, 3, -0.0019113674407420862, 0.00061680214161734725)
(6, 14, 0.0036418921198689059, -0.00052847312633555943)
(5, 15, -0.0018665293795735117, 0.00062225850874182741)
(6, 34, 0.0011419535155412983, -0.00077181206855725718)
(1, 11, -0.001127473468841934, 0.00078253160546236486)
(7, 3, -0.0018761153686992838, 0.00060531289023334277)
(6, 30, 0.0013464149820700893, -0.00070108889347852987)
(7, 15, -0.00089165453403338021, 0.00094110229260008455)
(6, 40, 0.0009308777794687648, -0.00090334449301370705)
(0, 58, -0.0013234480419401277, 0.00069790010417294121)
(1, 28, -0.00049334633935658036, 0.0058886416676611191)
(6, 20, 0.0023212464869384838, -0.00056787029263334642)
(5, 15, -0.001842495918149037, 0.00061402774904115393)
(6, 14, 0.0035834341260579951, -0.00052021524459967545)
(5, 15, -0.0018337905286329543, 0.00061109150709894912)
(6, 23, 0.0018960554003965399, -0.00059280895239350608)
(7, 13, -0.0009665006721189187, 0.00086296589764012688)
(6, 40, 0.0009159325241161107, -0.00088908253592071245)
(5, 15, -0.0018164303101508301, 0.00060524248509872419)
(6, 20, 0.0022861538097548842, -0.00055941021155985209)
(7, 3, -0.0018549814094471278, 0.00059821250650365291)
(4, 31, -0.00061807185937709269, 0.0016407807515155177)
(1, 11, -0.0010933171872503005, 0.00075841537017716542)
(6, 40, 0.0009128334832717792, -0.00088620850153552089)
(7, 15, -0.00087360128125795096, 0.00092160317019046329)
(6, 26, 0.0015868549625762804, -0.00062574098375171145)
(5, 15, -0.0017892250809324437, 0.00059606937159373784)
(6, 18, 0.0026188461255905061, -0.00054048680703893445)
(5, 15, -0.0017827666275833673, 0.00059389439603383634)
(6, 22, 0.0019874631759383712, -0.00057315603283642196)
(7, 13, -0.00093970119015777357, 0.0008387781770702494)
(6, 37, 0.00098628290656523347, -0.0008041921841028042)
(3, 4, -0.00073937257617166015, 0.0011155405747896121)
(7, 3, -0.0018045367619784294, 0.00058179419704013048)
(6, 14, 0.0035078410156680105, -0.00050948406870332205)
(5, 15, -0.0017612311541345593, 0.00058664892997844652)
(6, 30, 0.0012946157180614662, -0.00067461233616287455)
(1, 28, -0.00047570902720354925, 0.0056746298890139428)
(6, 42, 0.00084011298971055956, -0.00091580375419554247)
(7, 15, -0.00085805072083975221, 0.00090495732467156835)
(6, 23, 0.001826060752522626, -0.00057121272619031782)
(5, 15, -0.0017651699010834264, 0.00058790666761873039)
(6, 14, 0.0034276342736863238, -0.00049788959890920614)
(7, 3, -0.0018016377847836391, 0.0005807714133536638)
(1, 11, -0.0010630630025582112, 0.00073715004693376612)
(6, 40, 0.00088772983726580895, -0.00086215176978039548)
(4, 31, -0.00059735669396034313, 0.0015851170646939755)
(7, 15, -0.0008418037617056736, 0.00088773596451974365)
(6, 33, 0.0011191851357962499, -0.00071042243157152943)
(5, 15, -0.0017286286039175473, 0.00057568406079569652)
(6, 20, 0.0022128162114854592, -0.00054174685819781258)
(5, 15, -0.0017224093788949773, 0.00057360126950731672)
(6, 22, 0.0019294437721026063, -0.00055660047052234968)
(1, 12, -0.00089885477052789326, 0.00082211690611640837)
(7, 3, -0.0017523498048529938, 0.00056481897518645223)
(6, 42, 0.00083112892397994105, -0.00090619069363883135)
(6, 15, 0.0031116357547081252, -0.0004947587501684279)
(7, 13, -0.00091727466152085203, 0.00081847602071037065)
(0, 58, -0.0012406023100454756, 0.00065363546266396992)
(1, 28, -0.00045876628668323422, 0.0054712006984641605)
(6, 42, 0.00082214906684171694, -0.00089643548313284016)
(5, 15, -0.0017033195439564656, 0.00056719443803894586)
(6, 26, 0.001513892558979209, -0.00059725622370995768)
(7, 15, -0.00082680120239025435, 0.00087178878169551048)
(6, 30, 0.0012354126886341469, -0.00064394946551954262)
(5, 15, -0.0016941617687877759, 0.00056412909412960159)
(6, 18, 0.0024836249788160948, -0.00051281745983474238)
(7, 3, -0.0017339951925047956, 0.00055884651842852504)
(6, 20, 0.0021367415768088192, -0.00052319553447711204)
(5, 15, -0.0016920465035363339, 0.00056341016991530359)
(6, 42, 0.00080301967489520079, -0.00087563377584299479)
(1, 11, -0.0010323124055361223, 0.00071566246745853504)
(4, 37, -0.00053388265102936113, 0.001931312281772217)
(7, 15, -0.00081270146641123102, 0.00085687019915180955)
(6, 28, 0.0013419013644630051, -0.00061200526146147985)
(6, 14, 0.0032710622457091157, -0.00047527718007646705)
(5, 15, -0.001701787811499805, 0.00056663129667967622)
(7, 3, -0.001699778137737746, 0.00054778964356181096)
(6, 22, 0.0018646514220281804, -0.00053800409585653183)
(1, 11, -0.0010086842644344916, 0.00069925570459896844)
(6, 42, 0.00079390238884410121, -0.00086573551299896283)
(7, 13, -0.00088578253692430655, 0.00079026321637968406)
(6, 40, 0.00083186262313404062, -0.00080810845882490936)
(5, 15, -0.0016583143692770364, 0.00055214098043274661)
(6, 20, 0.0020984712561963165, -0.00051386506625386553)
(7, 15, -0.00080569225951830658, 0.00084943389269119746)
(1, 22, -0.00048419448764074074, 0.0026712826728443103)
(6, 42, 0.00078831352974086707, -0.00085966456872924317)
(5, 15, -0.0016368930476180713, 0.00054499915539665486)
(6, 23, 0.0017310722378166942, -0.0005416951825920499)
(7, 3, -0.001669824487570362, 0.00053810909241674889)
(6, 14, 0.0032441094728551702, -0.0004713917364385681)
(0, 58, -0.0011815374286028248, 0.00062240719801210319)
(5, 15, -0.0016243574388120842, 0.00054081694012798648)
(6, 26, 0.0014439842926719929, -0.00056976112848372085)
(1, 28, -0.00043863340141609612, 0.0052301678439836356)
(6, 11, 0.0041309706325583428, -0.00044631323167473505)
(7, 3, -0.0016802952428757398, 0.00054147154548666037)
(4, 37, -0.00051466976321624014, 0.0018616262357626604)
(6, 42, 0.00077164309910001641, -0.0008415146620684925)
(7, 15, -0.00079378420271165461, 0.00083684144874768252)
(1, 11, -0.00097925397157931833, 0.00067880466984608623)
(6, 33, 0.001040840097752778, -0.00066088643018376867)
(5, 15, -0.0016109299705565725, 0.00053633244830396626)
(6, 20, 0.0020498864638866655, -0.00050199694757813672)
(7, 13, -0.00085069485995612805, 0.00075890561118096601)
(6, 45, 0.00071308498923032169, -0.00092076039601236023)
(5, 15, -0.0015976776696277916, 0.00053191601543491898)
(6, 18, 0.0023444224485600733, -0.00048415008531060074)
(7, 3, -0.0016337125252990825, 0.00052644697778018708)
(6, 28, 0.0012718130609826453, -0.00058010534094446887)
(1, 12, -0.00083282738153372417, 0.00076152555065441181)
(0, 79, -0.00062852976954059418, 0.0010692562674403162)
(6, 14, 0.0031052027817102569, -0.00045122990015286347)
(5, 15, -0.0016082842127114183, 0.00053544015960923076)
(6, 45, 0.00069882280676888497, -0.00090235848496113865)
(7, 15, -0.00078018378345450228, 0.00082247817337612386)
(6, 23, 0.0016467163449496365, -0.00051533012877285277)
(5, 15, -0.0015922726094102374, 0.00053010645029097304)
(4, 37, -0.00050015028542766532, 0.0018090350801392835)
(6, 37, 0.00086969463499068402, -0.00070953071712300236)
(7, 15, -0.0007730097115387233, 0.00081490965895665958)
(6, 22, 0.0017408715326344612, -0.00050234628505827893)
(7, 3, -0.0016225747167250499, 0.00052284658053569058)
(1, 11, -0.00095488483678534319, 0.00066188624192220068)
(6, 45, 0.00069387922165665169, -0.00089598735885251021)
(1, 28, -0.00042240515052110702, 0.0050363790910503215)
(4, 9, 0.0014133521722330313, -0.0005409328497644727)
(6, 11, 0.0039938926473568736, -0.00043152770752352069)
(5, 15, -0.001577112477462681, 0.0005250522369862283)
(6, 30, 0.0011278710369095888, -0.00058801194507592555)
(7, 13, -0.00083128113673667018, 0.00074155834655021595)
(6, 45, 0.00068215861231620911, -0.00088085907349725874)
(7, 15, -0.00075677127589520202, 0.00079778078725286771)
(4, 31, -0.00052972202857995139, 0.0014051312025491665)
(6, 20, 0.0019523201252514492, -0.00047812452233354091)
(5, 15, -0.0015664404438848192, 0.0005214959162326919)
(1, 11, -0.00093432131729333581, 0.00064762420783890144)
(6, 34, 0.00095567637174088301, -0.00064678927045876469)
(7, 3, -0.0015831154131229006, 0.00051012363274452498)
(6, 18, 0.0022495609545450821, -0.00046457837152718808)
(5, 15, -0.0015384139079114515, 0.0005121635604381894)
(6, 26, 0.0013537689762026189, -0.00053420356997396377)
(0, 79, -0.00060751254341215245, 0.0010334657912600637)
(7, 15, -0.00074219872985628187, 0.00078241193082599224)
(6, 45, 0.00068078347096258481, -0.00087909270163402686)
(1, 18, -0.00050483647898616176, 0.0015437019215449174)
(4, 9, 0.0013751662014153028, -0.00052632657108099264)
(6, 11, 0.0038996154470093691, -0.00042134812835555735)
(7, 3, -0.0015807867206005571, 0.00050936977068931518)
(4, 37, -0.00048261911338550091, 0.0017455756560256037)
(6, 45, 0.00066835980529624276, -0.00086305294968123925)
(7, 15, -0.00074116908295092496, 0.00078132266179132084)
(6, 22, 0.0016793839634240148, -0.00048461601452357429)
(5, 15, -0.0015325367724777494, 0.00051020286411802384)
(1, 11, -0.00091895790201672865, 0.00063696768232687003)
(6, 30, 0.0011019212726249973, -0.0005744937283766431)
(7, 3, -0.0015437569836043755, 0.00049743594344862409)
(6, 18, 0.0021989998241108842, -0.00045414123947948315)
(5, 15, -0.0015090640015575549, 0.0005023873757767749)
(6, 40, 0.00075914584988179767, -0.00073756093379762208)
(5, 27, -0.00081625482642215465, 0.00069452743329547926)
(6, 23, 0.0015706257963435304, -0.00049153621153331885)
(1, 28, -0.00040599707209340401, 0.004840620150978644)
(4, 9, 0.001347674141096453, -0.00051580856292095581)
(6, 45, 0.00065773888851694703, -0.00084934348924372693)
(7, 13, -0.00079627993080523475, 0.00071031994603168685)
(6, 11, 0.0038027511224210638, -0.00041088560320599128)
(5, 15, -0.0015110775601210626, 0.00050305594800937172)
(4, 37, -0.00047211016418962455, 0.001707552089830538)
